Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick,Used_ROIs
aug_4052_rosacea-50.jpg,Flushing,135.02,131.76,135.63,21.13,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4059_07RosaceaOK0828063.jpg,Flushing,86.27,143.46,144.66,-44.15,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4062_07RosaceaK02162.jpg,Flushing,129.77,152.69,139.15,4.57,Type_V,R_Cheek+L_Cheek+Forehead
aug_4070_rosacea-95.jpg,Flushing,114.19,133.89,129.79,-71.09,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4071_acne-closed-comedo-10.jpg,Flushing,119.18,139.43,144.91,-10.92,Type_V,R_Cheek+L_Cheek+Forehead
aug_4074_07PerioralDermNose.jpg,Flushing,94.46,138.08,134.33,-63.95,Type_VI,L_Cheek+Forehead
aug_4083_07PerioralDermNose.jpg,Flushing,77.51,137.21,133.53,-74.24,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4086_rosacea-96.jpg,Flushing,119.63,130.93,130.77,-48.07,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4087_acne-excoriated-22.jpg,Flushing,142.65,137.31,148.25,16.36,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4093_perioral-dermatitis-123.jpg,Flushing,139.09,141.74,147.42,13.18,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4096_perioral-dermatitis-45.jpg,Flushing,114.46,144.06,135.74,-33.45,Type_VI,R_Cheek+L_Cheek
aug_4109_perioral-dermatitis-45.jpg,Flushing,127.65,145.4,135.24,0.48,Type_V,R_Cheek+L_Cheek+Forehead
aug_410_rosacea-53.jpg,Flushing,108.01,136.36,132.77,-58.02,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4119_acne-closed-comedo-10.jpg,Flushing,104.13,137.83,142.52,-32.25,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4122_acne-cystic-121.jpg,Flushing,124.03,153.9,137.34,-8.3,Type_V,R_Cheek+L_Cheek+Forehead
aug_4123_acne-excoriated-30.jpg,Flushing,67.09,134.13,121.91,75.59,Type_I,R_Cheek+Forehead
aug_413_rosacea-116.jpg,Flushing,148.22,135.21,133.54,55.72,Type_I,R_Cheek+L_Cheek+Forehead
aug_4149_perioral-dermatitis-106.jpg,Flushing,80.92,144.43,132.25,-76.9,Type_VI,R_Cheek+L_Cheek+Forehead
aug_414_rosacea-40.jpg,Flushing,141.46,140.02,129.14,78.24,Type_I,R_Cheek+Forehead
aug_4153_perioral-dermatitis-48.jpg,Flushing,77.3,138.28,131.28,-80.54,Type_VI,R_Cheek+L_Cheek
aug_4168_perioral-dermatitis-101.jpg,Flushing,136.7,158.41,135.43,25.89,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4170_rosacea-38.jpg,Flushing,138.82,149.79,141.72,17.92,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4173_acne-infantile-4.jpg,Flushing,115.68,146.74,145.52,-14.82,Type_V,R_Cheek+L_Cheek+Forehead
aug_4175_rosacea-74.jpg,Flushing,109.4,136.59,132.27,-58.95,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4189_07rosaceaTreated091806OK.jpg,Flushing,103.05,138.53,139.46,-39.91,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4196_acne-infantile-6.jpg,Flushing,114.05,138.87,146.31,-16.06,Type_V,R_Cheek+L_Cheek+Forehead
aug_4200_rosacea-55.jpg,Flushing,115.11,138.22,134.85,-35.37,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4204_rosacea-54.jpg,Flushing,159.04,135.21,131.41,74.59,Type_I,R_Cheek+L_Cheek+Forehead
aug_4205_perioral-dermatitis-105.jpg,Flushing,157.74,153.01,131.92,71.71,Type_I,R_Cheek+L_Cheek+Forehead
aug_4235_rosacea-25.jpg,Flushing,148.76,149.2,138.75,37.8,Type_III,R_Cheek+L_Cheek+Forehead
aug_423_perioral-dermatitis-125.jpg,Flushing,106.14,143.54,145.42,-25.68,Type_V,R_Cheek+L_Cheek+Forehead
aug_4243_rosacea-55.jpg,Flushing,127.95,138.36,134.88,1.48,Type_V,R_Cheek+L_Cheek+Forehead
aug_4246_rosacea-80.jpg,Flushing,94.14,142.08,136.55,-56.83,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4251_rosacea-75.jpg,Flushing,153.89,139.46,133.21,63.26,Type_I,R_Cheek+L_Cheek+Forehead
aug_4252_acne-excoriated-30.jpg,Flushing,65.83,134.53,121.79,75.61,Type_I,L_Cheek+Forehead
aug_4257_07RosaceaOK0828063.jpg,Flushing,115.12,147.77,149.17,-12.92,Type_V,R_Cheek+L_Cheek+Forehead
aug_4262_07RosaceaFulFAce.jpg,Flushing,158.77,146.44,140.68,44.03,Type_II,R_Cheek+L_Cheek+Forehead
aug_4274_hidradenitis-suppurativa-105.jpg,Flushing,139.11,140.93,116.84,-22.2,Type_V,R_Cheek+L_Cheek+Forehead
aug_4282_rosacea-116.jpg,Flushing,121.03,134.97,133.25,-25.78,Type_V,R_Cheek+L_Cheek+Forehead
aug_4285_rosacea-58.jpg,Flushing,133.5,142.68,114.32,-9.76,Type_V,R_Cheek+L_Cheek+Forehead
aug_4287_acne-excoriated-22.jpg,Flushing,148.0,136.95,146.94,23.0,Type_IV,R_Cheek+L_Cheek+Forehead
aug_430_rosacea-96.jpg,Flushing,142.37,131.83,131.57,58.54,Type_I,R_Cheek+L_Cheek+Forehead
aug_4312_perioral-dermatitis-52.jpg,Flushing,104.83,142.27,141.26,-33.83,Type_VI,R_Cheek+L_Cheek
aug_4322_rosacea-105.jpg,Flushing,127.91,137.79,147.89,0.46,Type_V,R_Cheek+L_Cheek+Forehead
aug_4328_rosacea-47.jpg,Flushing,108.5,134.95,140.04,-31.75,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4329_perioral-dermatitis-20.jpg,Flushing,125.1,142.13,145.07,-3.16,Type_V,R_Cheek+L_Cheek+Forehead
aug_4336_acne-pustular-62.jpg,Flushing,92.84,134.92,143.17,-41.86,Type_VI,R_Cheek+Forehead
aug_433_perioral-dermatitis-101.jpg,Flushing,123.89,154.29,134.3,-12.66,Type_V,R_Cheek+L_Cheek+Forehead
aug_4341_rosacea-50.jpg,Flushing,171.4,133.04,138.99,57.45,Type_I,R_Cheek+L_Cheek+Forehead
aug_4355_acne-cystic-121.jpg,Flushing,120.2,149.52,135.76,-20.25,Type_V,R_Cheek+L_Cheek+Forehead
aug_435_rosacea-99.jpg,Flushing,104.52,132.51,127.56,87.19,Type_I,R_Cheek+L_Cheek+Forehead
aug_4361_perioral-dermatitis-106.jpg,Flushing,100.67,144.44,132.1,-68.71,Type_VI,R_Cheek+L_Cheek+Forehead
aug_438_rosacea-57.jpg,Flushing,100.49,140.05,131.79,-70.29,Type_VI,R_Cheek+L_Cheek+Forehead
aug_438_rosacea-63.jpg,Flushing,142.84,137.87,135.81,37.61,Type_III,R_Cheek+L_Cheek+Forehead
aug_4397_rosacea-57.jpg,Flushing,113.66,140.01,131.67,-55.96,Type_VI,R_Cheek+L_Cheek+Forehead
aug_43_rosacea-109.jpg,Flushing,111.17,141.9,151.89,-15.01,Type_V,R_Cheek+L_Cheek+Forehead
aug_4403_rosacea-33.jpg,Flushing,127.19,140.83,140.78,-0.55,Type_V,R_Cheek+L_Cheek+Forehead
aug_4404_perioral-dermatitis-48.jpg,Flushing,93.77,144.37,134.27,-64.63,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4410_rosacea-65.jpg,Flushing,121.22,136.27,127.78,84.96,Type_I,R_Cheek+L_Cheek+Forehead
aug_4421_perioral-dermatitis-31.jpg,Flushing,113.5,144.66,137.95,-28.9,Type_V,R_Cheek+L_Cheek
aug_4426_rosacea-116.jpg,Flushing,130.99,135.93,133.95,12.96,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4437_rosacea-68.jpg,Flushing,126.46,135.35,142.64,-1.59,Type_V,R_Cheek+L_Cheek+Forehead
aug_443_rosacea-101.jpg,Flushing,100.11,140.46,131.98,-69.67,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4444_rosacea-41.jpg,Flushing,100.02,134.96,128.33,-88.26,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4467_rosacea-38.jpg,Flushing,130.43,146.95,139.65,5.62,Type_V,R_Cheek+L_Cheek+Forehead
aug_4472_rosacea-41.jpg,Flushing,110.92,135.34,128.19,-88.37,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4479_rosacea-13.jpg,Flushing,119.33,138.07,136.85,-19.91,Type_V,R_Cheek+L_Cheek+Forehead
aug_4481_acne-excoriated-21.jpg,Flushing,181.19,136.68,148.15,46.25,Type_II,R_Cheek+L_Cheek+Forehead
aug_4485_perioral-dermatitis-140.jpg,Flushing,128.07,141.45,148.82,0.62,Type_V,R_Cheek+L_Cheek+Forehead
aug_4490_rosacea-47.jpg,Flushing,104.09,135.84,141.51,-34.19,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4499_acne-pustular-56.jpg,Flushing,131.92,140.06,146.47,5.36,Type_V,R_Cheek+L_Cheek+Forehead
aug_4515_acne-infantile-6.jpg,Flushing,151.5,142.41,154.93,19.27,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4518_perioral-dermatitis-123.jpg,Flushing,130.05,140.82,146.35,3.12,Type_V,R_Cheek+L_Cheek+Forehead
aug_4523_acne-excoriated-26.jpg,Flushing,117.42,137.72,123.92,44.09,Type_II,R_Cheek+L_Cheek+Forehead
aug_4541_rosacea-116.jpg,Flushing,121.43,134.62,133.06,-25.19,Type_V,R_Cheek+L_Cheek+Forehead
aug_4547_rosacea-32.jpg,Flushing,112.35,138.26,137.64,-31.63,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4558_rosacea-81.jpg,Flushing,155.97,136.16,131.03,74.81,Type_I,R_Cheek+Forehead
aug_4565_rosacea-38.jpg,Flushing,134.56,149.56,141.48,11.61,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4584_rosacea-41.jpg,Flushing,96.28,133.68,128.19,-89.09,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4588_acne-infantile-6.jpg,Flushing,128.85,142.44,151.86,1.27,Type_V,R_Cheek+L_Cheek+Forehead
aug_4597_acne-excoriated-12.jpg,Flushing,95.02,135.89,120.26,58.73,Type_I,R_Cheek+L_Cheek+Forehead
aug_4598_perioral-dermatitis-106.jpg,Flushing,110.6,148.1,133.06,-52.65,Type_VI,R_Cheek+L_Cheek+Forehead
aug_45_acne-excoriated-18.jpg,Flushing,71.21,139.69,130.92,-82.47,Type_VI,R_Cheek+Forehead
aug_4600_perioral-dermatitis-36.jpg,Flushing,171.63,146.42,141.44,52.16,Type_II,R_Cheek+L_Cheek+Forehead
aug_4605_perioral-dermatitis-39.jpg,Flushing,123.4,147.12,134.93,-13.05,Type_V,R_Cheek+L_Cheek
aug_4616_acne-open-comedo-7.jpg,Flushing,140.57,148.67,140.95,21.6,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4617_perioral-dermatitis-51.jpg,Flushing,128.94,149.26,138.51,3.07,Type_V,R_Cheek+L_Cheek+Forehead
aug_461_acne-pustular-25.jpg,Flushing,137.65,155.0,148.02,11.25,Type_IV,R_Cheek+L_Cheek
aug_4624_acne-excoriated-22.jpg,Flushing,139.22,137.53,147.81,13.07,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4633_rosacea-114.jpg,Flushing,129.5,149.24,147.46,2.31,Type_V,R_Cheek+L_Cheek+Forehead
aug_4640_07RosaceaK02164.jpg,Flushing,110.04,146.98,136.27,-39.63,Type_VI,R_Cheek+L_Cheek+Forehead
aug_464_acne-cystic-112.jpg,Flushing,138.94,158.94,150.46,11.3,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4659_rosacea-13.jpg,Flushing,113.13,139.02,137.84,-29.82,Type_V,R_Cheek+L_Cheek+Forehead
aug_4677_perioral-dermatitis-51.jpg,Flushing,89.5,140.59,134.19,-67.43,Type_VI,R_Cheek+L_Cheek+Forehead
aug_467_rosacea-60.jpg,Flushing,160.0,134.41,130.41,79.3,Type_I,R_Cheek+L_Cheek+Forehead
aug_4689_perioral-dermatitis-141.jpg,Flushing,109.45,139.04,135.91,-41.82,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4695_perioral-dermatitis-20.jpg,Flushing,119.2,141.55,144.31,-11.29,Type_V,R_Cheek+L_Cheek
aug_46_perioral-dermatitis-36.jpg,Flushing,168.59,148.56,142.88,47.28,Type_II,R_Cheek+L_Cheek+Forehead
aug_4700_perioral-dermatitis-92.jpg,Flushing,174.65,148.37,143.84,49.42,Type_II,L_Cheek+Forehead
aug_4706_rosacea-68.jpg,Flushing,154.22,138.86,149.27,26.23,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4707_perioral-dermatitis-38.jpg,Flushing,103.78,139.96,132.94,-62.02,Type_VI,R_Cheek+L_Cheek
aug_4717_acne-excoriated-19.jpg,Flushing,81.04,140.05,129.79,-84.38,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4718_rosacea-41.jpg,Flushing,91.47,133.64,128.16,-89.34,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4729_rosacea-81.jpg,Flushing,138.16,135.17,130.39,60.25,Type_I,R_Cheek+Forehead
aug_4745_acne-excoriated-22.jpg,Flushing,146.49,136.33,145.91,22.58,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4751_acne-excoriated-19.jpg,Flushing,100.58,143.85,130.57,-76.32,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4768_rosacea-79.jpg,Flushing,111.48,132.58,129.37,-77.67,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4770_perioral-dermatitis-140.jpg,Flushing,134.45,140.24,147.05,8.14,Type_V,R_Cheek+L_Cheek+Forehead
aug_4787_rosacea-14.jpg,Flushing,160.86,144.25,141.27,44.59,Type_II,R_Cheek+L_Cheek+Forehead
aug_4790_acne-infantile-6.jpg,Flushing,138.5,143.39,153.47,9.61,Type_V,R_Cheek+L_Cheek+Forehead
aug_4792_acne-pustular-8.jpg,Flushing,104.17,142.93,133.22,-60.28,Type_VI,R_Cheek+L_Cheek
aug_4795_perioral-dermatitis-123.jpg,Flushing,152.83,142.13,149.4,24.9,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4798_acne-pustular-8.jpg,Flushing,138.77,145.39,133.63,38.16,Type_III,R_Cheek+L_Cheek+Forehead
aug_479_perioral-dermatitis-52.jpg,Flushing,105.0,142.36,141.54,-33.08,Type_VI,R_Cheek+L_Cheek
aug_4800_perioral-dermatitis-45.jpg,Flushing,127.27,143.18,135.35,-0.71,Type_V,R_Cheek+L_Cheek
aug_4802_acne-excoriated-30.jpg,Flushing,90.8,136.69,119.38,59.08,Type_I,L_Cheek+Forehead
aug_4805_rosacea-114.jpg,Flushing,133.24,149.8,148.02,6.42,Type_V,R_Cheek+L_Cheek+Forehead
aug_480_perioral-dermatitis-141.jpg,Flushing,125.29,139.96,136.41,-5.89,Type_V,R_Cheek+L_Cheek+Forehead
aug_4820_perioral-dermatitis-137.jpg,Flushing,140.55,131.96,132.3,49.98,Type_II,R_Cheek+L_Cheek+Forehead
aug_4821_rosacea-13.jpg,Flushing,112.35,137.66,136.47,-35.06,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4832_07RosaceaK02164.jpg,Flushing,125.37,146.2,135.69,-6.2,Type_V,R_Cheek+L_Cheek+Forehead
aug_4836_acne-pustular-32.jpg,Flushing,169.29,150.66,130.37,81.77,Type_I,R_Cheek+L_Cheek+Forehead
aug_4838_perioral-dermatitis-125.jpg,Flushing,128.63,143.16,145.63,1.44,Type_V,R_Cheek+L_Cheek
aug_4841_acne-open-comedo-6.jpg,Flushing,127.12,146.35,134.02,-1.43,Type_V,R_Cheek+L_Cheek+Forehead
aug_484_rosacea-nose-22.jpg,Flushing,125.68,144.12,146.03,-2.26,Type_V,L_Cheek+Forehead
aug_4856_rosacea-39.jpg,Flushing,152.25,149.55,141.83,35.06,Type_III,R_Cheek+Forehead
aug_4857_perioral-dermatitis-38.jpg,Flushing,109.16,139.87,133.07,-54.84,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4860_perioral-dermatitis-141.jpg,Flushing,128.0,143.51,138.7,1.04,Type_V,R_Cheek+L_Cheek
aug_4869_acne-cystic-84.jpg,Flushing,126.9,154.68,147.51,-0.7,Type_V,R_Cheek+L_Cheek+Forehead
aug_4878_acne-cystic-84.jpg,Flushing,118.52,159.28,151.49,-8.53,Type_V,R_Cheek+L_Cheek+Forehead
aug_4879_rosacea-78.jpg,Flushing,144.95,136.49,128.75,83.77,Type_I,R_Cheek+L_Cheek+Forehead
aug_4882_rosacea-65.jpg,Flushing,95.25,133.49,127.94,89.71,Type_I,R_Cheek+L_Cheek+Forehead
aug_4886_acne-excoriated-12.jpg,Flushing,106.49,136.56,119.55,44.29,Type_II,R_Cheek+L_Cheek+Forehead
aug_4904_perioral-dermatitis-16.jpg,Flushing,110.46,139.81,139.84,-29.43,Type_V,R_Cheek+L_Cheek+Forehead
aug_4917_rosacea-68.jpg,Flushing,138.91,137.26,146.02,13.95,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4918_rosacea-79.jpg,Flushing,134.11,135.32,130.17,50.04,Type_II,R_Cheek+L_Cheek+Forehead
aug_4919_rosacea-99.jpg,Flushing,122.88,133.6,127.58,76.8,Type_I,R_Cheek+L_Cheek+Forehead
aug_4939_acne-infantile-4.jpg,Flushing,113.18,142.99,142.13,-21.68,Type_V,R_Cheek+L_Cheek+Forehead
aug_494_rosacea-116.jpg,Flushing,139.62,136.82,134.63,35.65,Type_III,R_Cheek+L_Cheek+Forehead
aug_4950_perioral-dermatitis-138.jpg,Flushing,137.92,136.11,145.84,12.9,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4976_rosacea-14.jpg,Flushing,136.42,144.15,140.63,15.48,Type_IV,R_Cheek+L_Cheek+Forehead
aug_4979_rosacea-61.jpg,Flushing,152.39,136.18,129.34,82.19,Type_I,R_Cheek+L_Cheek+Forehead
aug_497_rosacea-37.jpg,Flushing,118.01,147.01,137.6,-21.2,Type_V,L_Cheek+Forehead
aug_4984_07RosaceaOK0828063.jpg,Flushing,90.6,140.49,141.27,-47.47,Type_VI,R_Cheek+L_Cheek+Forehead
aug_4990_rosacea-79.jpg,Flushing,157.12,134.89,129.82,81.1,Type_I,R_Cheek+L_Cheek+Forehead
aug_4995_07PerioralDermNose.jpg,Flushing,87.69,135.79,132.98,-72.29,Type_VI,L_Cheek+Forehead
aug_4996_rosacea-75.jpg,Flushing,120.45,136.44,131.73,-36.52,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5005_rosacea-97.jpg,Flushing,114.89,137.72,133.93,-39.82,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5015_rosacea-99.jpg,Flushing,86.11,131.59,127.7,88.94,Type_I,R_Cheek+L_Cheek+Forehead
aug_5017_perioral-dermatitis-26.jpg,Flushing,76.3,139.64,141.17,-56.74,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5024_acne-excoriated-22.jpg,Flushing,188.84,135.33,151.47,45.71,Type_II,R_Cheek+L_Cheek+Forehead
aug_5025_rosacea-95.jpg,Flushing,164.45,137.37,130.98,78.39,Type_I,R_Cheek+L_Cheek+Forehead
aug_5036_acne-pustular-25.jpg,Flushing,97.13,145.51,140.6,-43.4,Type_VI,R_Cheek+L_Cheek
aug_5042_perioral-dermatitis-101.jpg,Flushing,132.95,153.51,133.93,19.81,Type_IV,R_Cheek+L_Cheek+Forehead
aug_504_perioral-dermatitis-19.jpg,Flushing,124.94,143.05,145.4,-3.31,Type_V,R_Cheek+L_Cheek
aug_5056_perioral-dermatitis-140.jpg,Flushing,121.25,141.62,149.46,-6.51,Type_V,R_Cheek+L_Cheek
aug_5058_acne-cystic-84.jpg,Flushing,124.04,154.99,147.86,-3.91,Type_V,R_Cheek+L_Cheek+Forehead
aug_5059_rosacea-40.jpg,Flushing,134.78,137.79,129.17,67.73,Type_I,R_Cheek+Forehead
aug_5062_rosacea-61.jpg,Flushing,102.54,132.86,128.83,-85.18,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5064_rosacea-41.jpg,Flushing,112.91,135.35,128.16,-88.42,Type_VI,R_Cheek+L_Cheek+Forehead
aug_506_rosacea-24.jpg,Flushing,111.01,141.17,135.48,-40.87,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5075_perioral-dermatitis-101.jpg,Flushing,106.08,148.48,132.56,-61.5,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5083_perioral-dermatitis-132.jpg,Flushing,147.76,144.29,139.24,35.25,Type_III,R_Cheek+L_Cheek
aug_5092_rosacea-58.jpg,Flushing,112.65,139.68,117.11,28.14,Type_III,R_Cheek+L_Cheek+Forehead
aug_5103_rosacea-52.jpg,Flushing,117.28,133.99,136.58,-25.02,Type_V,R_Cheek+L_Cheek+Forehead
aug_5110_acne-cystic-142.jpg,Flushing,113.47,138.05,142.93,-20.22,Type_V,R_Cheek+L_Cheek+Forehead
aug_511_rosacea-94.jpg,Flushing,183.76,138.0,131.56,80.84,Type_I,R_Cheek+L_Cheek+Forehead
aug_5124_perioral-dermatitis-16.jpg,Flushing,111.62,141.99,141.8,-24.28,Type_V,R_Cheek+L_Cheek+Forehead
aug_5135_07RosaceaFulFAce.jpg,Flushing,130.76,144.18,139.05,6.61,Type_V,R_Cheek+L_Cheek+Forehead
aug_5137_acne-excoriated-26.jpg,Flushing,133.82,138.73,122.96,-26.17,Type_V,R_Cheek+Forehead
aug_5144_rosacea-59.jpg,Flushing,115.38,135.94,135.94,-30.9,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5158_acne-cystic-11.jpg,Flushing,91.92,141.13,140.1,-49.07,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5162_acne-pustular-56.jpg,Flushing,109.08,141.27,147.78,-20.05,Type_V,R_Cheek+L_Cheek+Forehead
aug_5163_perioral-dermatitis-16.jpg,Flushing,142.72,148.42,148.34,16.35,Type_IV,R_Cheek+L_Cheek+Forehead
aug_5175_rosacea-68.jpg,Flushing,162.67,137.65,147.3,35.55,Type_III,R_Cheek+L_Cheek+Forehead
aug_5178_rosacea-98.jpg,Flushing,92.28,141.8,140.09,-48.8,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5187_rosacea-43.jpg,Flushing,145.86,137.8,127.18,-83.53,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5189_rosacea-78.jpg,Flushing,121.59,134.39,128.58,-75.89,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5191_acne-closed-comedo-10.jpg,Flushing,126.12,140.88,147.28,-1.61,Type_V,R_Cheek+L_Cheek+Forehead
aug_519_acne-excoriated-30.jpg,Flushing,75.85,135.62,120.17,68.87,Type_I,L_Cheek+Forehead
aug_5213_rosacea-58.jpg,Flushing,144.56,144.07,113.33,-24.51,Type_V,R_Cheek+L_Cheek+Forehead
aug_5217_rosacea-44.jpg,Flushing,101.79,134.3,128.51,-87.08,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5223_perioral-dermatitis-59.jpg,Flushing,109.32,133.82,128.69,-84.48,Type_VI,R_Cheek+Forehead
aug_522_rosacea-54.jpg,Flushing,134.41,133.77,130.74,44.64,Type_II,R_Cheek+L_Cheek+Forehead
aug_5236_rosacea-79.jpg,Flushing,159.15,134.56,129.95,81.09,Type_I,R_Cheek+L_Cheek+Forehead
aug_5245_perioral-dermatitis-101.jpg,Flushing,123.66,152.8,133.75,-14.68,Type_V,R_Cheek+L_Cheek+Forehead
aug_5248_acne-excoriated-18.jpg,Flushing,76.7,139.06,130.76,-82.11,Type_VI,R_Cheek+Forehead
aug_5261_rosacea-52.jpg,Flushing,132.18,133.89,136.34,12.42,Type_IV,R_Cheek+L_Cheek+Forehead
aug_5262_acne-infantile-15.jpg,Flushing,107.92,143.45,145.2,-24.06,Type_V,R_Cheek+L_Cheek
aug_5265_perioral-dermatitis-51.jpg,Flushing,114.0,144.72,136.96,-30.59,Type_VI,R_Cheek+L_Cheek
aug_5266_perioral-dermatitis-45.jpg,Flushing,106.56,141.82,134.57,-51.34,Type_VI,R_Cheek+L_Cheek
aug_5270_rosacea-116.jpg,Flushing,130.26,136.14,134.01,10.19,Type_IV,R_Cheek+L_Cheek+Forehead
aug_5282_rosacea-38.jpg,Flushing,110.87,143.67,137.46,-34.57,Type_VI,R_Cheek+L_Cheek+Forehead
aug_5285_perioral-dermatitis-123.jpg,Flushing,139.6,140.74,146.44,14.43,Type_IV,R_Cheek+L_Cheek+Forehead
aug_5294_rosacea-40.jpg,Flushing,169.52,140.37,128.91,86.84,Type_I,R_Cheek+Forehead
aug_52_rosacea-65.jpg,Flushing,117.73,135.34,127.89,88.33,Type_I,R_Cheek+L_Cheek+Forehead
aug_5306_rosacea-25.jpg,Flushing,131.58,148.98,138.57,8.62,Type_V,R_Cheek+L_Cheek+Forehead
aug_531_07RosaceaFulFAce.jpg,Flushing,161.79,148.33,141.88,44.1,Type_II,R_Cheek+L_Cheek+Forehead
aug_536_rosacea-57.jpg,Flushing,89.59,138.41,131.21,-77.84,Type_VI,R_Cheek+L_Cheek+Forehead
aug_539_rosacea-26.jpg,Flushing,128.61,144.83,135.27,3.44,Type_V,R_Cheek+L_Cheek+Forehead
aug_541_rosacea-53.jpg,Flushing,114.34,137.19,133.1,-45.32,Type_VI,R_Cheek+L_Cheek+Forehead
aug_542_perioral-dermatitis-40.jpg,Flushing,142.63,139.92,138.29,29.96,Type_III,R_Cheek+L_Cheek
aug_545_perioral-dermatitis-36.jpg,Flushing,128.26,143.11,138.87,1.56,Type_V,R_Cheek+L_Cheek+Forehead
aug_546_perioral-dermatitis-36.jpg,Flushing,173.29,149.28,144.0,48.29,Type_II,R_Cheek+L_Cheek+Forehead
aug_548_rosacea-52.jpg,Flushing,124.31,133.12,135.25,-9.78,Type_V,R_Cheek+L_Cheek+Forehead
aug_54_acne-cystic-143.jpg,Flushing,81.79,135.33,138.65,-59.29,Type_VI,R_Cheek+L_Cheek+Forehead
aug_550_rosacea-25.jpg,Flushing,140.33,147.0,137.4,28.16,Type_III,R_Cheek+L_Cheek+Forehead
aug_555_perioral-dermatitis-52.jpg,Flushing,141.11,146.4,145.42,17.03,Type_IV,R_Cheek+L_Cheek
aug_557_rosacea-98.jpg,Flushing,66.78,140.24,138.67,-65.87,Type_VI,R_Cheek+L_Cheek+Forehead
aug_558_perioral-dermatitis-141.jpg,Flushing,128.67,140.25,136.72,3.01,Type_V,R_Cheek+L_Cheek
aug_55_rosacea-53.jpg,Flushing,136.26,141.2,135.54,24.48,Type_IV,R_Cheek+L_Cheek+Forehead
aug_560_acne-infantile-12.jpg,Flushing,121.38,146.84,151.78,-5.76,Type_V,L_Cheek+Forehead
aug_562_rosacea-115.jpg,Flushing,135.13,144.93,141.65,12.37,Type_IV,R_Cheek+L_Cheek+Forehead
aug_565_acne-cystic-121.jpg,Flushing,139.67,155.55,137.95,25.63,Type_IV,R_Cheek+L_Cheek+Forehead
aug_568_rosacea-15.jpg,Flushing,95.04,139.46,137.64,-52.86,Type_VI,R_Cheek+L_Cheek+Forehead
aug_570_rosacea-14.jpg,Flushing,110.92,139.01,136.5,-37.41,Type_VI,R_Cheek+L_Cheek+Forehead
aug_571_07RosaceaOK082806.jpg,Flushing,82.08,140.33,142.36,-51.12,Type_VI,R_Cheek+L_Cheek+Forehead
aug_573_acne-cystic-117.jpg,Flushing,64.0,147.62,130.53,-84.2,Type_VI,R_Cheek+L_Cheek+Forehead
