Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick
levle1_151_jpg.rf.cb3ffb7e090af319696a983d5cd9348e.jpg,Flushing,132.05,139.27,149.11,4.83,Type_V
levle1_152_jpg.rf.bf811697275249d15e29e94e7f5092f8.jpg,Flushing,143.17,140.77,149.04,16.28,Type_IV
levle1_152_jpg.rf.bf811697275249d15e29e94e7f5092f8_2022.jpg,Flushing,143.17,140.77,149.04,16.28,Type_IV
levle1_157_jpg.rf.ff6787bb217b219f9253d08c728a02fb.jpg,Flushing,142.93,139.58,148.51,16.44,Type_IV
levle1_157_jpg.rf.ff6787bb217b219f9253d08c728a02fb_3036.jpg,Flushing,142.93,139.58,148.51,16.44,Type_IV
levle1_164_jpg.rf.c0e67b7628cb217a36c9f6ee2c9e809c.jpg,Flushing,132.53,140.7,147.7,5.72,Type_V
levle1_167_jpg.rf.6dd55b8c095c5655ee255ee0e189e9ab.jpg,Flushing,158.39,149.07,149.49,29.4,Type_III
levle1_167_jpg.rf.6dd55b8c095c5655ee255ee0e189e9ab_5144.jpg,Flushing,158.39,149.07,149.49,29.4,Type_III
levle1_16_jpg.rf.3fd3f142c6779b82d5be7a643025dcc7.jpg,Flushing,130.87,141.22,149.01,3.6,Type_V
levle1_171_jpg.rf.aea63cbce2c7dfe589a2174e5650e30a.jpg,Flushing,137.83,140.88,151.67,9.71,Type_V
levle1_173_jpg.rf.9d2067e1d88b868c9a3616d934cc707c.jpg,Flushing,141.12,148.54,150.54,13.33,Type_IV
levle1_175_jpg.rf.0f0b5f96c7b0228665bbae10a44e33e6.jpg,Flushing,134.04,140.74,155.42,5.35,Type_V
levle1_180_jpg.rf.8d766580468a11e3e572f93b620a1235.jpg,Flushing,143.29,140.26,151.88,14.53,Type_IV
levle1_184_jpg.rf.1e39b67d8c308175dc0bd444cb4b1d2e.jpg,Flushing,129.44,139.95,151.18,1.88,Type_V
levle1_184_jpg.rf.1e39b67d8c308175dc0bd444cb4b1d2e_3854.jpg,Flushing,129.44,139.95,151.18,1.88,Type_V
levle1_184_jpg.rf.378dc7ac38556f1f47cb6dc3356a3dbc.jpg,Flushing,124.7,139.77,150.56,-2.79,Type_V
levle1_186_png.rf.713ecbc71dd1c5b6b6c92bc1a6c4ef40.jpg,Flushing,126.86,140.86,150.24,-0.65,Type_V
levle1_190_jpg.rf.a818527f1482f1452a6dd92af05f0063.jpg,Flushing,132.83,144.66,147.48,6.12,Type_V
levle1_190_png.rf.15ee7af3687794822c11a370fe962a27.jpg,Flushing,136.56,144.96,147.82,10.17,Type_IV
levle1_190_png.rf.15ee7af3687794822c11a370fe962a27_3035.jpg,Flushing,136.56,144.96,147.82,10.17,Type_IV
levle1_191_png.rf.e902fe0437def6a1666ba817aca21ada.jpg,Flushing,153.37,142.26,147.5,27.49,Type_IV
levle1_192_jpg.rf.4e4bc68553b926ccc60c3d471e62d4df.jpg,Flushing,146.36,140.47,149.71,18.81,Type_IV
levle1_192_jpg.rf.4e4bc68553b926ccc60c3d471e62d4df_8470.jpg,Flushing,146.36,140.47,149.71,18.81,Type_IV
levle1_195_png.rf.9ec1e27650de1d3f06550dd037c1a7f0.jpg,Flushing,140.14,139.22,152.73,11.33,Type_IV
levle1_1_jpg.rf.3d315d37ac095197e9db999168e8985a.jpg,Flushing,121.16,134.79,145.88,-7.92,Type_V
levle1_200_jpg.rf.836e35635687c4bfd27f7eb5fcd783a2.jpg,Flushing,156.62,138.82,147.86,29.9,Type_III
levle1_200_png.rf.0ea1fad8fc3726f79f895022fb8190ea.jpg,Flushing,148.59,138.26,147.78,22.69,Type_IV
levle1_200_png.rf.0ea1fad8fc3726f79f895022fb8190ea_4863.jpg,Flushing,148.59,138.26,147.78,22.69,Type_IV
levle1_207_jpg.rf.92c2eca565f80576bde98bf65fbc48fc.jpg,Flushing,131.63,137.7,156.59,3.24,Type_V
levle1_212_png.rf.5c21dbfbd353b97755abd86854e7dcc2.jpg,Flushing,145.8,139.99,149.64,18.35,Type_IV
levle1_212_png.rf.5c21dbfbd353b97755abd86854e7dcc2_9281.jpg,Flushing,145.8,139.99,149.64,18.35,Type_IV
levle1_224_jpg.rf.00df22c896de6e30c82ae92471c01058.jpg,Flushing,159.35,140.7,149.07,30.66,Type_III
levle1_224_jpg.rf.00df22c896de6e30c82ae92471c01058_7121.jpg,Flushing,159.35,140.7,149.07,30.66,Type_III
levle1_225_jpg.rf.0f6724377330af2c7abe038f685b4011.jpg,Flushing,156.86,140.78,148.55,29.27,Type_III
levle1_225_jpg.rf.791d3880ab9944b7ec4f6b721c818659.jpg,Flushing,152.56,140.61,148.36,25.77,Type_IV
levle1_229_png.rf.5980b9e1bc834ce895404e137fce60f2.jpg,Flushing,125.0,145.99,159.36,-1.79,Type_V
levle1_229_png.rf.5980b9e1bc834ce895404e137fce60f2_9461.jpg,Flushing,125.0,145.99,159.36,-1.79,Type_V
levle1_22_jpg.rf.67c39f97efbad443fb9f3fc95cda8488.jpg,Flushing,129.32,141.02,149.36,1.91,Type_V
levle1_238_jpg.rf.cd28fd08ac6847c34d4a54dd4f4360d0.jpg,Flushing,111.74,139.76,148.57,-16.72,Type_V
levle1_23_jpg.rf.9fd56288608cc1813da41168edbfd41b.jpg,Flushing,129.56,139.5,147.07,2.42,Type_V
levle1_23_jpg.rf.9fd56288608cc1813da41168edbfd41b_3017.jpg,Flushing,129.56,139.5,147.07,2.42,Type_V
levle1_247_jpg.rf.fa191576161bfa895171251ae3b535c2.jpg,Flushing,149.12,140.11,150.9,20.32,Type_IV
levle1_247_png.rf.d78f636da61171b6fd36e7ec04869ae4.jpg,Flushing,153.15,140.04,150.51,24.08,Type_IV
levle1_247_png.rf.d78f636da61171b6fd36e7ec04869ae4_6127.jpg,Flushing,153.15,140.04,150.51,24.08,Type_IV
levle1_250_jpg.rf.86944ceb5e0034057b2299475c36f24f.jpg,Flushing,162.48,137.69,150.62,31.23,Type_III
levle1_250_jpg.rf.86944ceb5e0034057b2299475c36f24f_9383.jpg,Flushing,162.48,137.69,150.62,31.23,Type_III
levle1_250_png.rf.c8d43a32c7c73f44955afdabcf70e630.jpg,Flushing,166.81,137.78,150.4,34.53,Type_III
levle1_250_png.rf.c8d43a32c7c73f44955afdabcf70e630_9922.jpg,Flushing,166.81,137.78,150.4,34.53,Type_III
levle1_271_png.rf.11b20c647d5998a472e47f508b486fa4.jpg,Flushing,158.51,138.17,151.65,27.21,Type_IV
levle1_271_png.rf.11b20c647d5998a472e47f508b486fa4_2322.jpg,Flushing,158.51,138.17,151.65,27.21,Type_IV
levle1_278_jpg.rf.ce458218fa7d1d1ec5c789c1a4de841a.jpg,Flushing,159.64,136.32,145.68,35.48,Type_III
levle1_278_jpg.rf.ce458218fa7d1d1ec5c789c1a4de841a_6154.jpg,Flushing,159.64,136.32,145.68,35.48,Type_III
levle1_29_jpg.rf.5271eac022775e1444d4e707f8ab1329.jpg,Flushing,177.34,148.26,141.16,56.04,Type_I
levle1_29_jpg.rf.5271eac022775e1444d4e707f8ab1329_7316.jpg,Flushing,177.34,148.26,141.16,56.04,Type_I
levle1_315_png.rf.831fc914185247eb60910dbfc4cbd300.jpg,Flushing,133.48,142.75,150.0,6.08,Type_V
levle1_317_jpg.rf.8ed4afc4f6e21976e9210b45dfa921e8.jpg,Flushing,123.03,143.62,148.32,-4.93,Type_V
levle1_325_png.rf.ceb1f4f68c27cdf25e1cfa5ffb3b8545.jpg,Flushing,157.09,136.9,148.68,29.3,Type_III
levle1_325_png.rf.ceb1f4f68c27cdf25e1cfa5ffb3b8545_1897.jpg,Flushing,157.09,136.9,148.68,29.3,Type_III
levle1_329_png.rf.a6eae01810d2fb557917f2bafb4ab1d2.jpg,Flushing,106.42,146.62,145.74,-24.99,Type_V
levle1_330_jpg.rf.5a08697975a3ed8cf71d50603bf48879.jpg,Flushing,152.13,139.02,153.17,21.0,Type_IV
levle1_330_jpg.rf.5a08697975a3ed8cf71d50603bf48879_9622.jpg,Flushing,152.13,139.02,153.17,21.0,Type_IV
levle1_334_png.rf.a098b8b10bd4803924bd747f19539562.jpg,Flushing,131.64,140.83,151.18,4.0,Type_V
levle1_337_jpg.rf.2d2820766acea764469076c817637696.jpg,Flushing,153.41,141.61,147.61,27.39,Type_IV
levle1_33_png.rf.bee9f7e783b6b1cbc2a8b7ba7e95834e.jpg,Flushing,147.03,139.55,150.83,18.55,Type_IV
levle1_33_png.rf.bee9f7e783b6b1cbc2a8b7ba7e95834e_7212.jpg,Flushing,147.03,139.55,150.83,18.55,Type_IV
levle1_347_jpg.rf.8d49e5de84efb5d03ca199496ada1ad4.jpg,Flushing,124.35,144.18,149.94,-3.22,Type_V
levle1_351_jpg.rf.3b7bba169830ddea91ee177124925692.jpg,Flushing,142.29,139.2,148.93,15.49,Type_IV
levle1_351_jpg.rf.3b7bba169830ddea91ee177124925692_6241.jpg,Flushing,142.29,139.2,148.93,15.49,Type_IV
levle1_351_jpg.rf.d6685aa7b30f0a7e9677c26aebbce003.jpg,Flushing,146.43,139.55,149.41,19.12,Type_IV
levle1_360_jpg.rf.20ee1b951cd013131c1ca391b113abb4.jpg,Flushing,133.27,142.42,151.7,5.45,Type_V
levle1_360_jpg.rf.2950f7ed35bcd1e2d3199a63e8bd4c32.jpg,Flushing,130.49,142.32,151.54,2.85,Type_V
levle1_362_jpg.rf.e1fe23573a8c9d39b5115e81d4e5936f.jpg,Flushing,125.66,139.94,149.47,-1.92,Type_V
levle1_374_png.rf.b9dea69f7c18589e6d763b5d6e637e8a.jpg,Flushing,127.59,145.52,150.57,0.09,Type_V
levle1_381_png.rf.925a710d3317c3fd67e0d8895c54896d.jpg,Flushing,137.48,139.6,151.51,9.46,Type_V
levle1_381_png.rf.925a710d3317c3fd67e0d8895c54896d_6270.jpg,Flushing,137.48,139.6,151.51,9.46,Type_V
levle1_394_jpg.rf.eb53706d21b1ca16b512a556df9dfd37.jpg,Flushing,141.85,153.83,162.72,9.21,Type_V
levle1_401_jpg.rf.2625eabbc701121a601d2f2c1015d173.jpg,Flushing,152.24,138.67,153.16,21.09,Type_IV
levle1_401_jpg.rf.2625eabbc701121a601d2f2c1015d173_5405.jpg,Flushing,152.24,138.67,153.16,21.09,Type_IV
levle1_401_png.rf.df772b7741e681bb7ebab84531695960.jpg,Flushing,145.37,138.08,151.94,16.32,Type_IV
levle1_411_jpg.rf.19500a09b07be7ee64c6439808c98f79.jpg,Flushing,140.19,140.27,149.27,13.17,Type_IV
levle1_411_jpg.rf.19500a09b07be7ee64c6439808c98f79_6576.jpg,Flushing,140.19,140.27,149.27,13.17,Type_IV
levle1_417_png.rf.bad0a3f16557f54d49cefc51e48f5e04.jpg,Flushing,137.04,139.4,153.44,8.37,Type_V
levle1_422_png.rf.b27234d02c8444e947f31c5f3ee7a107.jpg,Flushing,149.34,139.34,148.61,22.57,Type_IV
levle1_424_jpg.rf.153ed6c5cb14186277389b293ef53d08.jpg,Flushing,137.07,144.35,145.46,12.13,Type_IV
levle1_424_jpg.rf.2d83f6db680637dbc938acf6234cf6c3.jpg,Flushing,140.56,144.77,145.86,16.0,Type_IV
levle1_427_jpg.rf.96f55099d518b3644e9ddad6e6ea2586.jpg,Flushing,149.59,140.27,152.36,19.57,Type_IV
levle1_42_jpg.rf.3758e0069ba1db4f10bd232e97982364.jpg,Flushing,121.6,138.64,147.6,-6.73,Type_V
levle1_433_png.rf.82e5936052b52f32ad8fe0cbb0b0c9d5.jpg,Flushing,142.85,136.83,152.33,13.9,Type_IV
levle1_437_png.rf.d6fd3239b733ac93ccbbb87ff355c6f1.jpg,Flushing,154.04,136.87,153.55,22.16,Type_IV
levle1_439_jpg.rf.32546a9a1930b82ee12d5790609ded37.jpg,Flushing,128.78,141.84,149.68,1.33,Type_V
levle1_461_jpg.rf.dc8b996be114002b07c7d0f741705cd5.jpg,Flushing,153.41,139.44,150.51,24.29,Type_IV
levle1_461_jpg.rf.dc8b996be114002b07c7d0f741705cd5_6463.jpg,Flushing,153.41,139.44,150.51,24.29,Type_IV
levle1_468_jpg.rf.e5614e7083a6e7fcf067759f38e8c2a1.jpg,Flushing,136.91,135.39,145.6,11.84,Type_IV
levle1_46_png.rf.6e9aaaf4b4f9d7d9f5ac9913031217d9.jpg,Flushing,143.35,140.84,151.7,14.7,Type_IV
levle1_472_jpg.rf.59ce792a70dbf3ebc9038fdc5dd473ba.jpg,Flushing,140.85,139.08,149.16,13.9,Type_IV
levle1_472_jpg.rf.59ce792a70dbf3ebc9038fdc5dd473ba_6072.jpg,Flushing,140.85,139.08,149.16,13.9,Type_IV
levle1_474_jpg.rf.1585dcce7ba3a177e823631486564831.jpg,Flushing,140.22,139.18,152.64,11.44,Type_IV
levle1_474_jpg.rf.1585dcce7ba3a177e823631486564831_7928.jpg,Flushing,140.22,139.18,152.64,11.44,Type_IV
levle1_476_jpg.rf.fbf5070fddd347321b5f0af0d0c69247.jpg,Flushing,151.48,137.14,154.29,19.68,Type_IV
levle1_47_png.rf.b61e7479c799b5cfe65691372d11fc76.jpg,Flushing,153.83,140.88,153.48,22.06,Type_IV
levle1_480_jpg.rf.685ce1efc86aa5cdf02b1e56ea994d7c.jpg,Flushing,144.19,139.76,151.98,15.27,Type_IV
levle1_483_jpg.rf.7f6e26cd5cf86d31032d2ebe94fe7adf.jpg,Flushing,126.88,144.75,153.05,-0.56,Type_V
levle1_483_jpg.rf.7f6e26cd5cf86d31032d2ebe94fe7adf_6932.jpg,Flushing,126.88,144.75,153.05,-0.56,Type_V
levle1_486_jpg.rf.95d7a6ca269b86d6de89d7188870ef38.jpg,Flushing,162.69,136.69,149.36,32.87,Type_III
levle1_486_jpg.rf.95d7a6ca269b86d6de89d7188870ef38_2620.jpg,Flushing,162.69,136.69,149.36,32.87,Type_III
levle1_489_jpg.rf.bbe0e9ef37685ae77fd410b04443939c.jpg,Flushing,132.98,152.47,154.51,4.63,Type_V
levle1_48_jpg.rf.cbc2e118c3952917988d430d1927c101.jpg,Flushing,150.91,142.8,151.01,21.75,Type_IV
levle1_48_jpg.rf.cbc2e118c3952917988d430d1927c101_3220.jpg,Flushing,150.91,142.8,151.01,21.75,Type_IV
levle1_491_jpg.rf.ce5d8b8a485cbc8a05350eff93cba571.jpg,Flushing,169.05,146.06,148.93,37.9,Type_III
levle1_492_jpg.rf.0c760b5c159ccea4122d43613c70f965.jpg,Flushing,152.48,147.36,148.47,25.57,Type_IV
levle1_492_jpg.rf.0c760b5c159ccea4122d43613c70f965_9328.jpg,Flushing,152.48,147.36,148.47,25.57,Type_IV
levle1_493_jpg.rf.cc7012ba79200e34510b80d29d2f46fa.jpg,Flushing,159.04,146.56,150.96,28.31,Type_III
levle1_506_jpg.rf.c26bfd98b607657cb6ffe56236c10baa.jpg,Flushing,154.35,137.29,149.65,25.94,Type_IV
levle1_506_jpg.rf.c26bfd98b607657cb6ffe56236c10baa_5610.jpg,Flushing,154.35,137.29,149.65,25.94,Type_IV
levle1_510_jpg.rf.2683addf8fba6a7040d40153a72a0b24.jpg,Flushing,153.75,136.96,150.81,24.29,Type_IV
levle1_510_jpg.rf.2683addf8fba6a7040d40153a72a0b24_2112.jpg,Flushing,153.75,136.96,150.81,24.29,Type_IV
levle1_512_jpg.rf.feefb01d34326ff60b13f17bd517aeed.jpg,Flushing,165.25,138.04,149.48,34.57,Type_III
levle1_516_png.rf.fd76cf277fa290acfca36f04f462244a.jpg,Flushing,139.2,137.54,149.53,12.03,Type_IV
levle1_519_jpg.rf.d900a14e1fac7374de2619e6a93e5438.jpg,Flushing,137.9,138.0,154.58,8.73,Type_V
levle1_520_jpg.rf.aff53cb93b0485cec291874cacd6e1d8.jpg,Flushing,161.69,140.73,149.94,31.43,Type_III
levle1_524_jpg.rf.dd32cacf6233725f7a0edf3d8e43ac1a.jpg,Flushing,163.62,135.92,149.5,33.38,Type_III
levle1_524_jpg.rf.dd32cacf6233725f7a0edf3d8e43ac1a_1237.jpg,Flushing,163.62,135.92,149.5,33.38,Type_III
levle1_525_jpg.rf.6309c6b9c2ef510044cfa20f492eaf07.jpg,Flushing,158.12,136.96,147.9,31.11,Type_III
levle1_525_jpg.rf.6309c6b9c2ef510044cfa20f492eaf07_4549.jpg,Flushing,158.12,136.96,147.9,31.11,Type_III
levle1_531_jpg.rf.53a49956238d6333eee2b49689cee57b.jpg,Flushing,141.84,140.85,147.84,15.83,Type_IV
levle1_531_jpg.rf.53a49956238d6333eee2b49689cee57b_8998.jpg,Flushing,141.84,140.85,147.84,15.83,Type_IV
levle1_532_png.rf.fbb40f1dfac74231aef87ffa4bd8ae2e.jpg,Flushing,139.05,138.99,147.02,13.39,Type_IV
levle1_536_jpg.rf.104f09f6b0c207a07a6813b2a5c8192b.jpg,Flushing,148.4,137.24,155.01,16.88,Type_IV
levle1_536_jpg.rf.104f09f6b0c207a07a6813b2a5c8192b_4965.jpg,Flushing,148.4,137.24,155.01,16.88,Type_IV
levle1_53_png.rf.3f6c32397e6e717ed6f630fe718e2c00.jpg,Flushing,119.85,140.87,155.09,-6.32,Type_V
levle1_542_png.rf.8bdfb789894b61ee1805fa82b5f7fe76.jpg,Flushing,145.55,140.28,159.75,12.57,Type_IV
levle1_544_png.rf.8c69ec3aa3e7d2775471a522695c197d.jpg,Flushing,161.36,138.24,151.67,29.29,Type_III
levle1_544_png.rf.8c69ec3aa3e7d2775471a522695c197d_5084.jpg,Flushing,161.36,138.24,151.67,29.29,Type_III
levle1_553_jpg.rf.5be3f82e01629a7f51c16fb94072a19d.jpg,Flushing,154.55,139.39,152.19,23.68,Type_IV
levle1_558_jpg.rf.5e8c967346c4699bc0738963385db281.jpg,Flushing,145.78,139.79,152.06,16.59,Type_IV
levle1_563_png.rf.fbf4df2498715bceede7a8e283687d4a.jpg,Flushing,142.58,139.73,152.97,13.33,Type_IV
levle1_564_jpg.rf.e1b8d1f83f77b3d6908cb579e676fc6c.jpg,Flushing,139.86,141.52,148.64,13.22,Type_IV
levle1_564_jpg.rf.e1b8d1f83f77b3d6908cb579e676fc6c_2114.jpg,Flushing,139.86,141.52,148.64,13.22,Type_IV
levle1_564_png.rf.dbcb9822d1e30a012d3163d2edf8b895.jpg,Flushing,142.29,141.66,148.92,15.5,Type_IV
levle1_564_png.rf.dbcb9822d1e30a012d3163d2edf8b895_7823.jpg,Flushing,142.29,141.66,148.92,15.5,Type_IV
levle1_565_jpg.rf.45dbad2a638d4002f392f28dec77c739.jpg,Flushing,166.13,137.22,151.42,32.9,Type_III
levle1_565_jpg.rf.45dbad2a638d4002f392f28dec77c739_6585.jpg,Flushing,166.13,137.22,151.42,32.9,Type_III
levle1_56_png.rf.121493bf9c984bfdb3a20031d82958a5.jpg,Flushing,152.52,138.55,150.53,23.53,Type_IV
levle1_576_jpg.rf.2c99b3933c52405143bbb040853be74a.jpg,Flushing,145.76,139.16,153.56,15.65,Type_IV
levle1_577_jpg.rf.47bb8caf76b0c4de0396dca37b458291.jpg,Flushing,134.82,139.7,153.1,6.52,Type_V
levle1_583_jpg.rf.54124330971c6d6904fe37c51c0f4918.jpg,Flushing,156.2,134.57,150.3,26.78,Type_IV
levle1_583_jpg.rf.54124330971c6d6904fe37c51c0f4918_5526.jpg,Flushing,156.2,134.57,150.3,26.78,Type_IV
levle1_586_jpg.rf.3b4764330c5903c9ac6701bd3f20018a.jpg,Flushing,165.99,136.43,148.93,35.8,Type_III
levle1_586_jpg.rf.3b4764330c5903c9ac6701bd3f20018a_4336.jpg,Flushing,165.99,136.43,148.93,35.8,Type_III
levle1_589_jpg.rf.1f9cd79368bd346e9ecfa8ac9327e0b9.jpg,Flushing,144.36,136.67,149.75,16.91,Type_IV
levle1_591_jpg.rf.d709d29e44de4daac774c538b26346d3.jpg,Flushing,138.09,139.95,151.36,10.09,Type_IV
levle1_593_png.rf.f9937dae39e24c1a11fa4c3de3bf1bdf.jpg,Flushing,157.62,138.16,149.53,28.75,Type_III
levle1_595_jpg.rf.a18adfc7a6f83a43fda319bab9d49592.jpg,Flushing,154.57,138.82,145.22,31.66,Type_III
levle1_597_jpg.rf.e29f9f356ca812589939452892014b9b.jpg,Flushing,141.88,140.42,149.13,14.94,Type_IV
levle1_597_jpg.rf.e29f9f356ca812589939452892014b9b_1367.jpg,Flushing,141.88,140.42,149.13,14.94,Type_IV
levle1_603_jpg.rf.96fb289a6986d8281f63f37546450943.jpg,Flushing,153.81,138.01,151.04,24.12,Type_IV
levle1_604_png.rf.a9243162d21532cd27e0835237e5b104.jpg,Flushing,151.6,137.49,150.76,22.54,Type_IV
levle1_613_jpg.rf.41d98b447504e85b47fa657a0306f603.jpg,Flushing,169.59,137.66,150.04,36.84,Type_III
levle1_613_jpg.rf.41d98b447504e85b47fa657a0306f603_7171.jpg,Flushing,169.59,137.66,150.04,36.84,Type_III
levle1_614_png.rf.8690fd8861e1500e1b84f4d56674eef0.jpg,Flushing,160.3,136.48,151.64,28.55,Type_III
levle1_614_png.rf.8690fd8861e1500e1b84f4d56674eef0_9953.jpg,Flushing,160.3,136.48,151.64,28.55,Type_III
levle1_62_png.rf.87e2bc9d6d0d09a147cecb3e0059050b.jpg,Flushing,141.49,135.93,151.1,13.37,Type_IV
levle1_62_png.rf.87e2bc9d6d0d09a147cecb3e0059050b_4987.jpg,Flushing,141.49,135.93,151.1,13.37,Type_IV
levle1_634_jpg.rf.8c44db2d81756dc3cc233559c831b098.jpg,Flushing,164.99,137.81,148.35,35.85,Type_III
levle1_64_jpg.rf.0580019a2ecf591fed6ecaa153f77638.jpg,Flushing,146.82,135.21,151.32,17.99,Type_IV
levle1_64_jpg.rf.e13a8a2bb86ae15d245f9642bbcd995d.jpg,Flushing,150.28,135.38,151.61,20.73,Type_IV
levle1_65_jpg.rf.3c589cbd6cd0c8bb47effe12aadd194a.jpg,Flushing,155.47,136.75,153.43,23.33,Type_IV
levle1_67_jpg.rf.f6af7a6ac66ca40aff8669297398a5f2.jpg,Flushing,160.33,136.1,152.63,27.59,Type_IV
levle1_80_jpg.rf.21f9e56eaabef6d0c3623840d0814d63.jpg,Flushing,132.17,137.51,143.5,6.74,Type_V
levle1_80_jpg.rf.21f9e56eaabef6d0c3623840d0814d63_4617.jpg,Flushing,132.17,137.51,143.5,6.74,Type_V
levle1_80_png.rf.c137325cd6e00203db6ff6b5ab144be9.jpg,Flushing,136.68,138.13,143.85,12.8,Type_IV
levle1_85_png.rf.43300e0189e3d99b88a9b36c8e17c209.jpg,Flushing,174.33,137.92,133.74,72.64,Type_I
levle2_102_png.rf.273e12ec6acfdce428b5e931c67e8505.jpg,Flushing,136.66,141.79,149.16,9.63,Type_V
levle2_102_png.rf.273e12ec6acfdce428b5e931c67e8505_8833.jpg,Flushing,136.66,141.79,149.16,9.63,Type_V
levle2_107_jpg.rf.613f87ef43e483d33a26ecef20706e40.jpg,Flushing,144.04,140.86,143.85,22.26,Type_IV
levle2_107_jpg.rf.613f87ef43e483d33a26ecef20706e40_3680.jpg,Flushing,144.04,140.86,143.85,22.26,Type_IV
levle2_108_jpg.rf.98a86300ed92a987c8fc0e79bf9ff70a.jpg,Flushing,146.52,141.48,145.93,22.59,Type_IV
levle2_108_jpg.rf.98a86300ed92a987c8fc0e79bf9ff70a_3454.jpg,Flushing,146.52,141.48,145.93,22.59,Type_IV
levle2_109_jpg.rf.b6da0c4ae4dddb8af42faaff33800909.jpg,Flushing,131.94,145.19,149.45,4.64,Type_V
levle2_111_jpg.rf.781f76db6ba25addb3cddabd1ddf73c1.jpg,Flushing,146.97,143.49,149.76,19.34,Type_IV
levle2_111_jpg.rf.781f76db6ba25addb3cddabd1ddf73c1_9674.jpg,Flushing,146.97,143.49,149.76,19.34,Type_IV
levle2_113_jpg.rf.528c0f8dfb06df34c033810fc38a3760.jpg,Flushing,153.11,142.9,150.15,24.39,Type_IV
levle2_113_jpg.rf.a460193e7bf9a3e3f62ea5305956d0df.jpg,Flushing,138.04,142.47,149.58,10.84,Type_IV
levle2_125_jpg.rf.19c33aec3449f1a4492ce5cb0cc1a6ee.jpg,Flushing,103.93,137.38,144.29,-29.58,Type_V
levle2_125_jpg.rf.19c33aec3449f1a4492ce5cb0cc1a6ee_1386.jpg,Flushing,103.93,137.38,144.29,-29.58,Type_V
levle2_126_jpg.rf.480f97a5dc29fc2df826eeaf2fea6123.jpg,Flushing,136.02,140.71,147.85,9.56,Type_V
levle2_129_jpg.rf.26ec0d9699d669c53dc59716ab03b95f.jpg,Flushing,153.05,138.21,148.73,25.8,Type_IV
levle2_129_jpg.rf.26ec0d9699d669c53dc59716ab03b95f_3790.jpg,Flushing,153.05,138.21,148.73,25.8,Type_IV
levle2_132_jpg.rf.3ee6cc2c6751225361932b9654ee5915.jpg,Flushing,148.11,137.23,147.1,22.93,Type_IV
levle2_138_png.rf.a7cfd3c2b6111c76868b6e57b28ba311.jpg,Flushing,140.8,148.88,152.04,12.24,Type_IV
levle2_145_jpg.rf.312cec5141e41051651e40923e240f81.jpg,Flushing,137.53,139.61,151.97,9.32,Type_V
levle2_145_jpg.rf.5cbc31f92e1bea0944489088c8e77968.jpg,Flushing,136.93,139.48,152.54,8.57,Type_V
levle2_160_jpg.rf.5c88d3367887dd678379f28c793d1f67.jpg,Flushing,138.11,141.3,148.84,11.29,Type_IV
levle2_160_jpg.rf.5c88d3367887dd678379f28c793d1f67_1115.jpg,Flushing,138.11,141.3,148.84,11.29,Type_IV
levle2_164_jpg.rf.7c97da57a260e2f8ccf30e2c42fd95fd.jpg,Flushing,142.9,136.68,150.14,15.25,Type_IV
levle2_164_jpg.rf.7c97da57a260e2f8ccf30e2c42fd95fd_6551.jpg,Flushing,142.9,136.68,150.14,15.25,Type_IV
levle2_164_png.rf.df617febdb68acfab5facd87cbeca55a.jpg,Flushing,150.12,136.93,150.61,21.43,Type_IV
levle2_166_png.rf.af13f0aecc2e0de90f99dc43a8b1b622.jpg,Flushing,148.26,136.78,150.56,19.84,Type_IV
levle2_175_jpg.rf.4326fb62a9f1a903d12d065b088ab474.jpg,Flushing,133.43,145.19,147.71,6.73,Type_V
levle2_175_jpg.rf.4326fb62a9f1a903d12d065b088ab474_8882.jpg,Flushing,133.43,145.19,147.71,6.73,Type_V
levle2_176_jpg.rf.372d42597a7815a440d113a4d2b771a6.jpg,Flushing,126.91,145.17,147.59,-0.68,Type_V
levle2_176_jpg.rf.372d42597a7815a440d113a4d2b771a6_3529.jpg,Flushing,126.91,145.17,147.59,-0.68,Type_V
levle2_177_png.rf.b9bbe75f73b668cfdd8a0a769b5e4c0a.jpg,Flushing,163.33,138.71,150.69,31.77,Type_III
levle2_177_png.rf.b9bbe75f73b668cfdd8a0a769b5e4c0a_9206.jpg,Flushing,163.33,138.71,150.69,31.77,Type_III
levle2_178_jpg.rf.1457d321e0e12d5016a340e35bf93cc8.jpg,Flushing,160.37,138.22,150.34,29.99,Type_III
levle2_178_jpg.rf.1457d321e0e12d5016a340e35bf93cc8_8796.jpg,Flushing,160.37,138.22,150.34,29.99,Type_III
levle2_184_jpg.rf.6cb0821f4aaf484583f4f7709e5c6b19.jpg,Flushing,146.06,138.56,149.63,18.59,Type_IV
levle2_184_jpg.rf.6cb0821f4aaf484583f4f7709e5c6b19_8670.jpg,Flushing,146.06,138.56,149.63,18.59,Type_IV
levle2_187_jpg.rf.730900e9aa8d78379f50bd37119b0a1c.jpg,Flushing,168.0,146.93,146.9,40.04,Type_III
levle2_189_png.rf.1ecac6c21e6c2454eb5e1b8eefa58674.jpg,Flushing,122.36,137.95,146.06,-6.37,Type_V
levle2_189_png.rf.1ecac6c21e6c2454eb5e1b8eefa58674_8267.jpg,Flushing,122.36,137.95,146.06,-6.37,Type_V
